config,qid,rank_complete,oracle_beneficial,edited,support_complete_delta,support_recall_delta,added_gold,added_non_gold,removed_gold,removed_non_gold,hard_negative_types
margin15,6ae33560087211ebbd65ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,fada4867088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,bc48115a094e11ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,899ecc9e0bb011ebab90acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,979c47d20bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,8820c510086411ebbd5eac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,a56254760bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a4f725e5088c11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,e1a69e46088911ebbd6eac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,f5712c9c08a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,adf633ba08b911ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,b0b2952008d311ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,6f4ef6f60bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,3293d68c0bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,611ddbf80bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,464cfa460bd911eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,14576a100bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,4ec76c9c089111ebbd73ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,3bd4278d08fb11ebbdacac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,74eb875e086a11ebbd5fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,816523c60bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,7b0abe460baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,81502a9c08c211ebbd8cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1ca3370c0bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,cc4649340bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,8587408808d511ebbd98ac1f6bf848b6,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,381f9d94086811ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,196d76740bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,940af910087111ebbd63ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,fa5c70d4092711ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7154c5b40bdb11eba7f7acde48001122,False,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,2dd3bff80bda11eba7f7acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin15,befd7f2008bf11ebbd8aac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,fa11eeb4095a11ebbdaeac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,4aa323fa0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7de9188c088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,593584760bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,9eb2d88408a711ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a66836a00bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,cbbcad9a08d511ebbd98ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c4dffdf00bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,360ce1840bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2080c9f00bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,07f2140e0bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,4a3e57f708c511ebbd8eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2f3b107c0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1ca95b8a084b11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,f48d94d00bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,480d6482089211ebbd73ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,5a3102b8084c11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5b43e68c086211ebbd5dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a5a591200bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,607cb64a0bde11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,c50db07a0baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,d1086a1d08d911ebbd9cac1f6bf848b6,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,86947bc20bdb11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,149af27608ab11ebbd81ac1f6bf848b6,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,0f26cc3508a711ebbd7fac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,2970a097087111ebbd63ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5cb4d8ae0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,931a85420bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,44268f9c0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,eea5851e088c11ebbd70ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,7df3efc40baf11ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,02506a4208b611ebbd88ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,4abc260608dc11ebbd9cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,81c09831088c11ebbd6fac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,768adc94088411ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,cc66e2500bdd11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,aaaf85840bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7d84cc78086411ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,3252f09908c511ebbd8eac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,5db7d3f00bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7d638c340bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,ee702173086311ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c3e1ad9e090d11ebbdadac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,3ced5368089311ebbd74ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,29970e8e0baf11ebab90acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,a9a7d5580bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,5affe63d08f311ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0f06923008d311ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,122324e8089111ebbd72ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,73ec0f28091811ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1c92cdf40bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,74df4c060bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,bce26ccf08a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,f5175c840bdd11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,b665196708a611ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,05b761f108e211ebbda3ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,e7f8e98808a311ebbd7cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,9c5173de0bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,027278700bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,b045a6bd085711ebbd5aac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,6ffa31bc0bdc11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,bea2cca708a911ebbd80ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1bf41cb00bda11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,d2b2c30008a811ebbd7fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,6aadb514085b11ebbd5cac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,30170c900bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,41d2f75d096c11ebbdafac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,aa73a9fb08b611ebbd88ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,9c34daf20bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,71a137c6084a11ebbd56ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,06a649120bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a85c9b480bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,567300700bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,4bda61000bda11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,2f09d429089e11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,cd4ceac40bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0e7078b00bb011ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0f15e3e40bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,efdee68e0bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,cd73fa43092711ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1900f7600baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,642b190c0bda11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,f26542c808c511ebbd8fac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,3602458e0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,cc1013260bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,6352d6c208d111ebbd95ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2319739c0bde11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,e862a5900bdb11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,9f3d48340bdb11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""answer_string_distractor"": 1}"
margin15,c6d93b11087411ebbd67ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,ca0b4c4108e411ebbda4ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0b0f34d6084a11ebbd55ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,f4c977620bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c89eb11408a611ebbd7fac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,6c0db92c08e211ebbda4ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,6789c1140bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,f6731dd308ab11ebbd82ac1f6bf848b6,True,False,True,-1.0,-0.25,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin15,adf546880bdb11eba7f7acde48001122,False,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,d05cc8bf08c911ebbd92ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,695689d20baf11ebab90acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,d6003284088e11ebbd70ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,0c403ca20bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,aeeccb8e08d811ebbd9cac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,e98e62cc089a11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,9248ce6c0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,868df7cd08a011ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2fae835a0bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,aa7520b80baf11ebab90acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""bridge_entity_distractor"": 1}"
margin15,491a36140bdc11eba7f7acde48001122,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,84d024380bdd11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,8dfa2e9e0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,246a2cd60bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,de24a3c2089211ebbd74ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7032bda20baf11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,84c5154a0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,e41f805c0bdb11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,29b6c2280bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,38be3008086a11ebbd5fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c5ac4c81090111ebbdadac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,03f08a740bb011ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c9238c7c0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0b86c27208c611ebbd90ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,47219fad085111ebbd58ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,29b6ef140bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,b09b45600bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,08b4d30e08d511ebbd98ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,ed80d5e108bd11ebbd8aac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,f7bae9100bdd11eba7f7acde48001122,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,ffadb950086c11ebbd61ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,fec1cc4a087911ebbd67ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,3c10b1ba0bdb11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,5a7b4936088d11ebbd70ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,4f362ec80bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,9301d39a08c111ebbd8bac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2b02ce0e08e711ebbda5ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,005238da0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,913ceb43088211ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,6656ed6a0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,9f42c2680baf11ebab90acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,414884d40bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,241213420bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,96e154420bda11eba7f7acde48001122,False,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,367ea308088211ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,0c55bf3e0bda11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,c624d5280bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,7b6b4dca08c511ebbd8eac1f6bf848b6,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,49774ef8085511ebbd59ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,8b9faa26089b11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,8a8f0be00bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,85b6ab18087e11ebbd6bac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,acb9940c0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5f9dfa7c089b11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a8d938b80bda11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,8ecf15540bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,c3bddf240baf11ebab90acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,8398f07e0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a7c95d2b088511ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a8f8be800bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5d8a63bc0bdc11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,534fbfd00bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,76ad01f60bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,7574702a08b811ebbd88ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,453be8e608c411ebbd8eac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,f377a0fc089311ebbd75ac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,d3cbda480bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,597a839c0bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""semantic_hard_negative"": 1}"
margin15,08776469088b11ebbd6fac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7d55f0e008d411ebbd96ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,9711615e08cf11ebbd95ac1f6bf848b6,True,False,True,-1.0,-0.25,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin15,d13ac3f40bd911eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,9c082fdc088211ebbd6dac1f6bf848b6,False,True,True,0.0,0.25,1,0,0,1,{}
margin15,f8e1016208f611ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5f5897fe0baf11ebab90acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin15,bc5a9fef086c11ebbd61ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,fc9d859008a011ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,7df608580bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,e932be4c09a611ebbdb0ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,43c31e26089911ebbd77ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,8bb0faca0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2e419977088111ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,26f25e9d089c11ebbd78ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,2bdf129a0bdc11eba7f7acde48001122,True,False,True,-1.0,-0.5,0,1,1,0,"{""lexical_hard_negative"": 1}"
margin15,5f5002360bd911eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,31c340da0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,3085824c0bb011ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,3617c14e0bdc11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,c1139a99088a11ebbd6fac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,fb52e1ec0bdb11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,12b4665008f811ebbdaaac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,86a16fb4086411ebbd5eac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,90306af40bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,2bd4454c0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,1a28335a0bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,2705d338093811ebbdaeac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,27b8af06088e11ebbd70ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,3314f9f708c311ebbd8dac1f6bf848b6,False,True,False,0.0,0.0,0,0,0,0,{}
margin15,32493228084911ebbd55ac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,3ed396b0087f11ebbd6bac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,1f562d40086911ebbd5eac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,e01dc80c0bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,35b18b54084911ebbd55ac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,5674280a0bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,564e614a088311ebbd6dac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,55ff8fc20bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,d89acde60bda11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""low_signal_deep_negative"": 1}"
margin15,e2bddff60bae11ebab90acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,b6aec5ee0bd911eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""answer_string_distractor"": 1}"
margin15,272062fc088c11ebbd6fac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,996b6cd60bdd11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,a605c3e20bdd11eba7f7acde48001122,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,b1a94a9a0bdb11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,b3d425c20bdd11eba7f7acde48001122,True,False,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,17874a43097411ebbdb0ac1f6bf848b6,False,True,True,1.0,0.5,1,0,0,1,{}
margin15,042a249a0bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,4aa59d960bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,e56744640bda11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,dd7bd1a6085c11ebbd5cac1f6bf848b6,False,False,False,0.0,0.0,0,0,0,0,{}
margin15,a018c8a40bdc11eba7f7acde48001122,False,True,True,0.0,0.0,0,1,0,1,"{""lexical_hard_negative"": 1}"
margin15,4b2a2efd08d811ebbd9aac1f6bf848b6,True,False,False,0.0,0.0,0,0,0,0,{}
margin15,21906d320bde11eba7f7acde48001122,True,False,False,0.0,0.0,0,0,0,0,{}
