dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
HotpotQA,hotpotqa,20,20,Sand Mountainis part of the southern tip of a mountain chain in which part of North America ?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sand Mountain (Alabama)"", ""Appalachian Mountains"", ""Pisgah National Forest"", ""North American Cordillera"", ""Taconic orogeny""]",[],,,,,
HotpotQA,hotpotqa,20,20,Sand Mountainis part of the southern tip of a mountain chain in which part of North America ?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sand Mountain (Alabama)"", ""Appalachian Mountains"", ""Pisgah National Forest"", ""North American Cordillera"", ""Taconic orogeny""]",[],,,,,
HotpotQA,hotpotqa,20,20,Sand Mountainis part of the southern tip of a mountain chain in which part of North America ?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Appalachian Mountains"", ""Sand Mountain (Alabama)"", ""Pisgah National Forest"", ""North American Cordillera"", ""Taconic orogeny""]",[],,,,,
HotpotQA,hotpotqa,20,20,Sand Mountainis part of the southern tip of a mountain chain in which part of North America ?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 3, 2, 15]","[""Sand Mountain (Alabama)"", ""Appalachian Mountains"", ""North American Cordillera"", ""Pisgah National Forest"", ""Central America""]",[],1,1,5,json,
HotpotQA,hotpotqa,20,20,Sand Mountainis part of the southern tip of a mountain chain in which part of North America ?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 3, 15, 33]","[""Sand Mountain (Alabama)"", ""Appalachian Mountains"", ""North American Cordillera"", ""Central America"", ""Alabama State Route 255""]",[],1,1,5,json,
HotpotQA,hotpotqa,21,21,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Goliath (Six Flags Great America)"", ""Little Dipper (Six Flags Great America)"", ""Viper (Six Flags Great America)"", ""Key Lime Cove"", ""American Eagle (roller coaster)""]","[""Kiddieland Amusement Park""]",,,,,
HotpotQA,hotpotqa,21,21,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",setr_faithful,2,2,1.0,1,0,"[1, 7, 0, 2, 3]","[""Little Dipper (Six Flags Great America)"", ""Kiddieland Amusement Park"", ""Goliath (Six Flags Great America)"", ""Viper (Six Flags Great America)"", ""Key Lime Cove""]",[],,,,,
HotpotQA,hotpotqa,21,21,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",dbec_selective,2,1,0.5,0,1,"[67, 2, 0, 1, 3]","[""Coney Island Cyclone"", ""Viper (Six Flags Great America)"", ""Goliath (Six Flags Great America)"", ""Little Dipper (Six Flags Great America)"", ""Key Lime Cove""]","[""Kiddieland Amusement Park""]",,,,,
HotpotQA,hotpotqa,21,21,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 4, 7, 24]","[""Goliath (Six Flags Great America)"", ""Little Dipper (Six Flags Great America)"", ""American Eagle (roller coaster)"", ""Kiddieland Amusement Park"", ""Waubonsie Valley High School""]",[],1,1,5,json,
HotpotQA,hotpotqa,21,21,"At what intersection was the former home of the wooden roller coaster now located at Six Flags Great America in Gurnee, Illinois located?",rankgpt_select5_no_think,2,1,0.5,0,1,"[0, 1, 2, 3, 57]","[""Goliath (Six Flags Great America)"", ""Little Dipper (Six Flags Great America)"", ""Viper (Six Flags Great America)"", ""Key Lime Cove"", ""Robert Weber Round Barn""]","[""Kiddieland Amusement Park""]",1,1,5,json,
HotpotQA,hotpotqa,22,22,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ricky Skaggs"", ""Heartbreak Hurricane"", ""Honey (Open That Door)"", ""Lovin' Only Me"", ""Don't Cheat in Our Hometown""]",[],,,,,
HotpotQA,hotpotqa,22,22,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ricky Skaggs"", ""Heartbreak Hurricane"", ""Honey (Open That Door)"", ""Lovin' Only Me"", ""Don't Cheat in Our Hometown""]",[],,,,,
HotpotQA,hotpotqa,22,22,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",dbec_selective,2,2,1.0,1,0,"[0, 64, 1, 2, 3]","[""Ricky Skaggs"", ""Aaron Tippin"", ""Heartbreak Hurricane"", ""Honey (Open That Door)"", ""Lovin' Only Me""]",[],,,,,
HotpotQA,hotpotqa,22,22,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 41, 50, 56]","[""Heartbreak Hurricane"", ""Ricky Skaggs"", ""Lynn Anderson discography"", ""Vince Gill"", ""Dolly Parton""]",[],1,1,5,json,
HotpotQA,hotpotqa,22,22,"""Heartbreak Hurricane"" was recorded by which country artist, that also goes by the name Ricky Skaggs?",rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 6, 2, 5]","[""Heartbreak Hurricane"", ""Ricky Skaggs"", ""Cajun Moon"", ""Honey (Open That Door)"", ""Highway 40 Blues""]",[],1,1,5,json,
HotpotQA,hotpotqa,23,23,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""The View from the Bottom"", ""The Classic Crime"", ""The Hungry Hustlerz: Starvation Is Motivation"", ""One Way Trigger"", ""With or Without You""]","[""Lit (band)""]",,,,,
HotpotQA,hotpotqa,23,23,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""The View from the Bottom"", ""Lit (band)"", ""The Classic Crime"", ""The Hungry Hustlerz: Starvation Is Motivation"", ""One Way Trigger""]",[],,,,,
HotpotQA,hotpotqa,23,23,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,dbec_selective,2,2,1.0,1,0,"[5, 0, 1, 2, 3]","[""Lit (band)"", ""The View from the Bottom"", ""The Classic Crime"", ""The Hungry Hustlerz: Starvation Is Motivation"", ""One Way Trigger""]",[],,,,,
HotpotQA,hotpotqa,23,23,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 5, 3, 36, 31]","[""The View from the Bottom"", ""Lit (band)"", ""One Way Trigger"", ""Wiser for the Time"", ""Shake Your Money Maker (album)""]",[],1,1,5,json,
HotpotQA,hotpotqa,23,23,The View from the Bottom is the fifth studio album by an American rock band best known for what hit song?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 5, 3, 36, 31]","[""The View from the Bottom"", ""Lit (band)"", ""One Way Trigger"", ""Wiser for the Time"", ""Shake Your Money Maker (album)""]",[],1,1,5,json,
HotpotQA,hotpotqa,24,24,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Experts Network"", ""Howie Long"", ""Marshall Faulk"", ""Kurt Warner"", ""Terry Bradshaw""]",[],,,,,
HotpotQA,hotpotqa,24,24,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,setr_faithful,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Howie Long"", ""The Experts Network"", ""Marshall Faulk"", ""Kurt Warner"", ""Terry Bradshaw""]",[],,,,,
HotpotQA,hotpotqa,24,24,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Howie Long"", ""The Experts Network"", ""Marshall Faulk"", ""Kurt Warner"", ""Terry Bradshaw""]",[],,,,,
HotpotQA,hotpotqa,24,24,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[0, 2, 3, 4, 15]","[""The Experts Network"", ""Marshall Faulk"", ""Kurt Warner"", ""Terry Bradshaw"", ""2000 Baltimore Ravens season""]","[""Howie Long""]",1,1,5,json,
HotpotQA,hotpotqa,24,24,This Experts Network sports analysts was inducted into the Pro Football Hall of Fame in 2000 and played in the NFL for how many seasons?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Experts Network"", ""Howie Long"", ""Marshall Faulk"", ""Kurt Warner"", ""Terry Bradshaw""]",[],1,1,5,json,
HotpotQA,hotpotqa,25,25,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""California Polytechnic State University"", ""Myron Angel House"", ""Polytechnic University of the Philippines"", ""Grant Vocational High School"", ""Julian A. McPhee""]",[],,,,,
HotpotQA,hotpotqa,25,25,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""California Polytechnic State University"", ""Polytechnic University of the Philippines"", ""Myron Angel House"", ""Grant Vocational High School"", ""Julian A. McPhee""]",[],,,,,
HotpotQA,hotpotqa,25,25,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,dbec_selective,2,2,1.0,1,0,"[0, 3, 2, 1, 4]","[""California Polytechnic State University"", ""Grant Vocational High School"", ""Polytechnic University of the Philippines"", ""Myron Angel House"", ""Julian A. McPhee""]",[],,,,,
HotpotQA,hotpotqa,25,25,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[3, 2, 0, 1, 4]","[""Grant Vocational High School"", ""Polytechnic University of the Philippines"", ""California Polytechnic State University"", ""Myron Angel House"", ""Julian A. McPhee""]",[],1,1,2,json,
HotpotQA,hotpotqa,25,25,In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,rankgpt_select5_no_think,2,2,1.0,1,0,"[14, 2, 0, 3, 53]","[""Chicago Vocational High School"", ""Polytechnic University of the Philippines"", ""California Polytechnic State University"", ""Grant Vocational High School"", ""Nikolaos Mavridis""]",[],1,1,5,json,
HotpotQA,hotpotqa,26,26,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ambroise Thomas"", ""Giuseppe Verdi"", ""Armand Castelmary"", ""Giuseppe Verdi (film)"", ""Verdi, the King of Melody""]",[],,,,,
HotpotQA,hotpotqa,26,26,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Ambroise Thomas"", ""Giuseppe Verdi"", ""Armand Castelmary"", ""Giuseppe Verdi (film)"", ""Verdi, the King of Melody""]",[],,,,,
HotpotQA,hotpotqa,26,26,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Giuseppe Verdi"", ""Ambroise Thomas"", ""Armand Castelmary"", ""Giuseppe Verdi (film)"", ""Verdi, the King of Melody""]",[],,,,,
HotpotQA,hotpotqa,26,26,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 8, 17, 54]","[""Ambroise Thomas"", ""Giuseppe Verdi"", ""List of major opera composers"", ""Tosca"", ""Bridal Chorus""]",[],1,1,5,json,
HotpotQA,hotpotqa,26,26,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 8, 17, 34]","[""Ambroise Thomas"", ""Giuseppe Verdi"", ""List of major opera composers"", ""Tosca"", ""Recondita armonia""]",[],1,1,5,json,
HotpotQA,hotpotqa,27,27,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Russian Ark"", ""Sergey Dreyden"", ""Winter Palace"", ""Egyptian Collection of the Hermitage Museum"", ""Grand Church of the Winter Palace""]",[],,,,,
HotpotQA,hotpotqa,27,27,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Russian Ark"", ""Sergey Dreyden"", ""Winter Palace"", ""Egyptian Collection of the Hermitage Museum"", ""Grand Church of the Winter Palace""]",[],,,,,
HotpotQA,hotpotqa,27,27,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,dbec_selective,2,2,1.0,1,0,"[0, 71, 1, 2, 3]","[""Russian Ark"", ""Kim Ji-han"", ""Sergey Dreyden"", ""Winter Palace"", ""Egyptian Collection of the Hermitage Museum""]",[],,,,,
HotpotQA,hotpotqa,27,27,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 2, 12, 13]","[""Russian Ark"", ""Sergey Dreyden"", ""Winter Palace"", ""Azazel (film)"", ""The Last Station""]",[],1,1,5,json,
HotpotQA,hotpotqa,27,27,Which historical drama filmed in the Winter Palace of the Russian State Hermitage Museum stars Sergey Dreyden?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 12, 13, 19]","[""Russian Ark"", ""Sergey Dreyden"", ""Azazel (film)"", ""The Last Station"", ""Prisoner of the Mountains""]",[],1,1,5,json,
HotpotQA,hotpotqa,28,28,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bruce Chatwin"", ""Karen Joy Fowler"", ""Desperately Seeking Something"", ""We Are All Completely Beside Ourselves"", ""List of James Tiptree Jr. Award winners""]",[],,,,,
HotpotQA,hotpotqa,28,28,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bruce Chatwin"", ""Karen Joy Fowler"", ""Desperately Seeking Something"", ""We Are All Completely Beside Ourselves"", ""List of James Tiptree Jr. Award winners""]",[],,,,,
HotpotQA,hotpotqa,28,28,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",dbec_selective,2,2,1.0,1,0,"[1, 0, 27, 2, 3]","[""Karen Joy Fowler"", ""Bruce Chatwin"", ""Wheelock Whitney"", ""Desperately Seeking Something"", ""We Are All Completely Beside Ourselves""]",[],,,,,
HotpotQA,hotpotqa,28,28,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 12, 3, 5]","[""Bruce Chatwin"", ""Karen Joy Fowler"", ""The Jane Austen Book Club"", ""We Are All Completely Beside Ourselves"", ""Always (short story)""]",[],1,1,5,json,
HotpotQA,hotpotqa,28,28,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 12, 3, 33]","[""Bruce Chatwin"", ""Karen Joy Fowler"", ""The Jane Austen Book Club"", ""We Are All Completely Beside Ourselves"", ""Damien Broderick""]",[],1,1,5,json,
HotpotQA,hotpotqa,29,29,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""HackThisSite"", ""Jeremy Hammond"", ""Friends of WikiLeaks"", ""Sigurdur Thordarson"", ""Ashley Madison data breach""]",[],,,,,
HotpotQA,hotpotqa,29,29,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""HackThisSite"", ""Jeremy Hammond"", ""Friends of WikiLeaks"", ""Sigurdur Thordarson"", ""Ashley Madison data breach""]",[],,,,,
HotpotQA,hotpotqa,29,29,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",dbec_selective,2,2,1.0,1,0,"[0, 3, 1, 2, 4]","[""HackThisSite"", ""Sigurdur Thordarson"", ""Jeremy Hammond"", ""Friends of WikiLeaks"", ""Ashley Madison data breach""]",[],,,,,
HotpotQA,hotpotqa,29,29,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",rankgpt_rank5_no_think,2,1,0.5,0,1,"[3, 1, 2, 10, 8]","[""Sigurdur Thordarson"", ""Jeremy Hammond"", ""Friends of WikiLeaks"", ""Installed base"", ""Owen Walker""]","[""HackThisSite""]",1,1,5,json,
HotpotQA,hotpotqa,29,29,"What WikiLeaks using whistleblower is notable for having a hacking organization with a user base of over 1,800,000?",rankgpt_select5_no_think,2,1,0.5,0,1,"[3, 2, 10, 1, 92]","[""Sigurdur Thordarson"", ""Friends of WikiLeaks"", ""Installed base"", ""Jeremy Hammond"", ""List of Jewish superheroes""]","[""HackThisSite""]",1,1,5,json,
HotpotQA,hotpotqa,30,30,"Egremont Castle is located in what market town, civil parish, and two electoral wards in the Borough of Copeland in Cumbria, England?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Listed buildings in Egremont, Cumbria"", ""Egremont Castle"", ""Egremont, Cumbria"", ""Appleby East railway station"", ""LA postcode area""]",[],,,,,
HotpotQA,hotpotqa,30,30,"Egremont Castle is located in what market town, civil parish, and two electoral wards in the Borough of Copeland in Cumbria, England?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Listed buildings in Egremont, Cumbria"", ""Egremont Castle"", ""Egremont, Cumbria"", ""Appleby East railway station"", ""LA postcode area""]",[],,,,,
HotpotQA,hotpotqa,30,30,"Egremont Castle is located in what market town, civil parish, and two electoral wards in the Borough of Copeland in Cumbria, England?",dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Egremont Castle"", ""Listed buildings in Egremont, Cumbria"", ""Egremont, Cumbria"", ""Appleby East railway station"", ""LA postcode area""]",[],,,,,
HotpotQA,hotpotqa,30,30,"Egremont Castle is located in what market town, civil parish, and two electoral wards in the Borough of Copeland in Cumbria, England?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[2, 1, 0, 52, 73]","[""Egremont, Cumbria"", ""Egremont Castle"", ""Listed buildings in Egremont, Cumbria"", ""Blackpool South railway station"", ""FY postcode area""]",[],1,1,5,json,
HotpotQA,hotpotqa,30,30,"Egremont Castle is located in what market town, civil parish, and two electoral wards in the Borough of Copeland in Cumbria, England?",rankgpt_select5_no_think,2,2,1.0,1,0,"[2, 1, 0, 52, 32]","[""Egremont, Cumbria"", ""Egremont Castle"", ""Listed buildings in Egremont, Cumbria"", ""Blackpool South railway station"", ""BB postcode area""]",[],1,1,5,json,
HotpotQA,hotpotqa,31,31,"Which opera has more acts, La jolie fille de Perth or Mitridate, re di Ponto?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mitridate, re di Ponto"", ""La jolie fille de Perth"", ""Castore e Polluce"", ""Manon Lescaut (Puccini)"", ""Teatro Regio Ducal""]",[],,,,,
HotpotQA,hotpotqa,31,31,"Which opera has more acts, La jolie fille de Perth or Mitridate, re di Ponto?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mitridate, re di Ponto"", ""La jolie fille de Perth"", ""Castore e Polluce"", ""Manon Lescaut (Puccini)"", ""Teatro Regio Ducal""]",[],,,,,
HotpotQA,hotpotqa,31,31,"Which opera has more acts, La jolie fille de Perth or Mitridate, re di Ponto?",dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Mitridate, re di Ponto"", ""La jolie fille de Perth"", ""Castore e Polluce"", ""Manon Lescaut (Puccini)"", ""Teatro Regio Ducal""]",[],,,,,
HotpotQA,hotpotqa,31,31,"Which opera has more acts, La jolie fille de Perth or Mitridate, re di Ponto?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 21, 5, 41]","[""La jolie fille de Perth"", ""Mitridate, re di Ponto"", ""Whittington (opera)"", ""Don Quichotte"", ""Le financier et le savetier""]",[],1,1,5,json,
HotpotQA,hotpotqa,31,31,"Which opera has more acts, La jolie fille de Perth or Mitridate, re di Ponto?",rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 30, 52, 64]","[""La jolie fille de Perth"", ""Mitridate, re di Ponto"", ""Lord Byron (opera)"", ""The Lovers of Manon Lescaut"", ""The Prisoner of the Caucasus (poem)""]",[],1,1,5,json,
HotpotQA,hotpotqa,32,32,What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""China Airlines"", ""Mandarin Airlines"", ""Taichung International Airport"", ""Taichung County"", ""Blue Line (Taichung Metro)""]",[],,,,,
HotpotQA,hotpotqa,32,32,What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""China Airlines"", ""Mandarin Airlines"", ""Taichung International Airport"", ""Taichung County"", ""Blue Line (Taichung Metro)""]",[],,,,,
HotpotQA,hotpotqa,32,32,What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""China Airlines"", ""Mandarin Airlines"", ""Taichung International Airport"", ""Taichung County"", ""Blue Line (Taichung Metro)""]",[],,,,,
HotpotQA,hotpotqa,32,32,What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 2, 16, 18]","[""China Airlines"", ""Mandarin Airlines"", ""Taichung International Airport"", ""Lin Chung-chiu"", ""SAS Braathens""]",[],1,1,5,json,
HotpotQA,hotpotqa,32,32,What subsidiary of the largest airline of the Republic of China (Taiwan) has a main hub at Taichung Airport?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 16, 18]","[""China Airlines"", ""Mandarin Airlines"", ""Taichung International Airport"", ""Lin Chung-chiu"", ""SAS Braathens""]",[],1,1,5,json,
HotpotQA,hotpotqa,33,33,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Canelo Álvarez vs. Alfonso Gómez"", ""Floyd Mayweather Jr. vs. Manny Pacquiao"", ""Floyd Mayweather Jr. vs. Robert Guerrero"", ""Floyd Mayweather Jr. vs. Marcos Maidana"", ""Floyd Mayweather Jr. vs. Canelo Álvarez""]","[""MGM Grand Garden Arena""]",,,,,
HotpotQA,hotpotqa,33,33,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""Canelo Álvarez vs. Alfonso Gómez"", ""MGM Grand Garden Arena"", ""Floyd Mayweather Jr. vs. Manny Pacquiao"", ""Floyd Mayweather Jr. vs. Robert Guerrero"", ""Floyd Mayweather Jr. vs. Marcos Maidana""]",[],,,,,
HotpotQA,hotpotqa,33,33,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,dbec_selective,2,2,1.0,1,0,"[5, 1, 0, 2, 3]","[""MGM Grand Garden Arena"", ""Floyd Mayweather Jr. vs. Manny Pacquiao"", ""Canelo Álvarez vs. Alfonso Gómez"", ""Floyd Mayweather Jr. vs. Robert Guerrero"", ""Floyd Mayweather Jr. vs. Marcos Maidana""]",[],,,,,
HotpotQA,hotpotqa,33,33,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[5, 9, 4, 1, 2]","[""MGM Grand Garden Arena"", ""18th Annual Latin Grammy Awards"", ""Floyd Mayweather Jr. vs. Canelo Álvarez"", ""Floyd Mayweather Jr. vs. Manny Pacquiao"", ""Floyd Mayweather Jr. vs. Robert Guerrero""]","[""Canelo Álvarez vs. Alfonso Gómez""]",1,1,5,json,
HotpotQA,hotpotqa,33,33,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,rankgpt_select5_no_think,2,1,0.5,0,1,"[5, 9, 4, 1, 33]","[""MGM Grand Garden Arena"", ""18th Annual Latin Grammy Awards"", ""Floyd Mayweather Jr. vs. Canelo Álvarez"", ""Floyd Mayweather Jr. vs. Manny Pacquiao"", ""Summerlin, Nevada""]","[""Canelo Álvarez vs. Alfonso Gómez""]",1,1,5,json,
HotpotQA,hotpotqa,34,34,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Johnny Pemberton"", ""Son of Zorn"", ""Superstore (TV series)"", ""Crazy Eyes (character)"", ""Rab C. Nesbitt""]",[],,,,,
HotpotQA,hotpotqa,34,34,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Johnny Pemberton"", ""Superstore (TV series)"", ""Son of Zorn"", ""Crazy Eyes (character)"", ""Rab C. Nesbitt""]",[],,,,,
HotpotQA,hotpotqa,34,34,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Superstore (TV series)"", ""Johnny Pemberton"", ""Son of Zorn"", ""Crazy Eyes (character)"", ""Rab C. Nesbitt""]",[],,,,,
HotpotQA,hotpotqa,34,34,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[2, 12, 1, 7, 15]","[""Superstore (TV series)"", ""Bo Brady"", ""Son of Zorn"", ""Fred G. Sanford"", ""Ted Danson""]","[""Johnny Pemberton""]",1,1,5,json,
HotpotQA,hotpotqa,34,34,Who created the NBC sitcom that Johnny Pemberton appears in as the character Bo Thompson?,rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 2, 12, 26, 61]","[""Son of Zorn"", ""Superstore (TV series)"", ""Bo Brady"", ""Fired Up (TV series)"", ""South Park""]","[""Johnny Pemberton""]",1,1,5,json,
HotpotQA,hotpotqa,35,35,Which aircraft engine powers a General Dynamics aircraft of which over 4500 have been built?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""General Dynamics F-16 Fighting Falcon"", ""Pratt &amp; Whitney Canada PT6"", ""Orenda OE600"", ""Pratt &amp; Whitney F100"", ""Allison T38""]",[],,,,,
HotpotQA,hotpotqa,35,35,Which aircraft engine powers a General Dynamics aircraft of which over 4500 have been built?,setr_faithful,2,2,1.0,1,0,"[0, 3, 1, 2, 4]","[""General Dynamics F-16 Fighting Falcon"", ""Pratt &amp; Whitney F100"", ""Pratt &amp; Whitney Canada PT6"", ""Orenda OE600"", ""Allison T38""]",[],,,,,
HotpotQA,hotpotqa,35,35,Which aircraft engine powers a General Dynamics aircraft of which over 4500 have been built?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""General Dynamics F-16 Fighting Falcon"", ""Pratt &amp; Whitney Canada PT6"", ""Orenda OE600"", ""Pratt &amp; Whitney F100"", ""Allison T38""]",[],,,,,
