dataset,base_dataset,query_index,question,gold_title,policy,source_best_gold_rank,policy_best_gold_rank,rank_improvement,baseline_hit_at_5,baseline_hit_at_10,baseline_hit_at_20,policy_hit_at_5,policy_hit_at_10,policy_hit_at_20,new_hit_at_5,new_hit_at_10,new_hit_at_20,best_score,best_generated_text,best_reason,policy_top5_titles_json
MuSiQue,musique,215,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Muang Kasi's country?,Geography of Myanmar,llm_listwise_select,23,30,-7,0,0,0,0,0,0,0,0,0,0.0,,,"[""Thailand"", ""Muang Kasi"", ""Somalis"", ""Somalis"", ""Somalis""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,source_order,23,23,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Home run"", ""Jim Wilson (first baseman)"", ""Dan Johnson (baseball)"", ""Bill Massey (baseball)"", ""50 home run club""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,question_lexical,23,30,-7,0,0,0,0,0,0,0,0,0,17.603963151276957,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,body_token_overlap,"[""Home run"", ""Jim Wilson (first baseman)"", ""50 home run club"", ""List of Major League Baseball single-game home run leaders"", ""List of Major League Baseball longest winning streaks""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,demand_lexical,23,28,-5,0,0,0,0,0,0,0,0,0,20.497500813246674,s2: What is the longest home run in the history of that team's league?,body_token_overlap,"[""Jim Wilson (first baseman)"", ""Home run"", ""50 home run club"", ""List of Major League Baseball single-game home run leaders"", ""List of Major League Baseball longest winning streaks""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,llm_query_reform,23,37,-14,0,0,0,0,0,0,0,0,0,30.607608489828834,Longest home run in the team's league,body_token_overlap,"[""Home run"", ""Jim Wilson (first baseman)"", ""50 home run club"", ""List of Major League Baseball single-game home run leaders"", ""List of Major League Baseball longest winning streaks""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,llm_demand_reform,23,36,-13,0,0,0,0,0,0,0,0,0,14.9713536301657,Longest home run in the history of the league,body_token_overlap,"[""Jim Wilson (first baseman)"", ""Home run"", ""50 home run club"", ""List of Major League Baseball single-game home run leaders"", ""Russell Wilson""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,llm_demand_hyde,23,39,-16,0,0,0,0,0,0,0,0,0,28.108508992366623,"Jim Wilson is a member of the New York Yankees, a team in Major League Baseball.",body_token_overlap,"[""Home run"", ""New York Yankees"", ""New York Yankees"", ""Jim Wilson (first baseman)"", ""50 home run club""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,llm_combined,23,38,-15,0,0,0,0,0,0,0,0,0,44.66818081116442,"Jim Wilson is a member of the New York Yankees, a team in Major League Baseball.",body_token_overlap,"[""Home run"", ""Jim Wilson (first baseman)"", ""New York Yankees"", ""New York Yankees"", ""50 home run club""]"
MuSiQue,musique,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,Cleveland Indians,llm_listwise_select,23,1,22,0,0,0,1,1,1,1,1,1,999.0,listwise_doc_id=23,llm_listwise_selected,"[""Jim Wilson (first baseman)"", ""Cleveland Indians"", ""Bill Massey (baseball)"", ""Chicago Cubs"", ""Chicago Cubs""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,source_order,71,71,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Switzerland"", ""1986 FIFA World Cup"", ""UEFA Euro 2012 Final"", ""Adams–Onís Treaty"", ""That Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,source_order,29,29,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Switzerland"", ""1986 FIFA World Cup"", ""UEFA Euro 2012 Final"", ""Adams–Onís Treaty"", ""That Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,source_order,77,77,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Switzerland"", ""1986 FIFA World Cup"", ""UEFA Euro 2012 Final"", ""Adams–Onís Treaty"", ""That Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,question_lexical,71,47,24,0,0,0,0,0,0,0,0,0,6.6607652009223015,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Albeni Falls Dam"", ""Vajiralongkorn Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,question_lexical,29,67,-38,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Albeni Falls Dam"", ""Vajiralongkorn Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,question_lexical,77,35,42,0,0,0,0,0,0,0,0,0,7.529844205937845,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Albeni Falls Dam"", ""Vajiralongkorn Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,demand_lexical,71,44,27,0,0,0,0,0,0,0,0,0,11.780057025032978,s1: Which country hosted the tournament? tournament,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,demand_lexical,29,67,-38,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,demand_lexical,77,52,25,0,0,0,0,0,0,0,0,0,7.815558491652131,s3: What is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,llm_query_reform,71,47,24,0,0,0,0,0,0,0,0,0,12.613634563429368,country that hosted the tournament,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,llm_query_reform,29,67,-38,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,llm_query_reform,77,56,21,0,0,0,0,0,0,0,0,0,8.753425510650386,natural boundary between [country that hosted the tournament] and [country where That Dam is located],body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,llm_demand_reform,71,43,28,0,0,0,0,0,0,0,0,0,12.579348849143654,Which country hosted the tournament?,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,llm_demand_reform,29,67,-38,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,llm_demand_reform,77,52,25,0,0,0,0,0,0,0,0,0,8.719139796364672,What is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,body_token_overlap,"[""That Dam"", ""Natural Dam, Arkansas"", ""Yaté Dam"", ""Vajiralongkorn Dam"", ""Chaffey Dam""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,llm_demand_hyde,71,88,-17,0,0,0,0,0,0,0,0,0,5.8695564097135104,"The 2018 FIFA World Cup was hosted by Russia, marking the first time the tournament was held in Eastern Europe.",body_token_overlap,"[""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,llm_demand_hyde,29,73,-44,0,0,0,0,0,0,0,0,0,8.870334535392498,"That Dam is located in China, specifically in the province of Sichuan, and is one of the largest dams in the country.",body_token_overlap,"[""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,llm_demand_hyde,77,53,24,0,0,0,0,0,0,0,0,0,21.773522479827182,"The natural boundary between Russia and China is the Ussuri River, which forms part of the border between the two countries.",body_token_overlap,"[""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,llm_combined,71,68,3,0,0,0,0,0,0,0,0,0,18.411583310291228,country that hosted the tournament,body_token_overlap,"[""That Dam"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,llm_combined,29,80,-51,0,0,0,0,0,0,0,0,0,8.870334535392498,"That Dam is located in China, specifically in the province of Sichuan, and is one of the largest dams in the country.",body_token_overlap,"[""That Dam"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,llm_combined,77,56,21,0,0,0,0,0,0,0,0,0,26.42857186053275,"The natural boundary between Russia and China is the Ussuri River, which forms part of the border between the two countries.",body_token_overlap,"[""That Dam"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup"", ""2018 FIFA World Cup""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,2020 AFC U-23 Championship qualification,llm_listwise_select,71,71,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Thailand"", ""Spain"", ""Bridge of the Gods (land bridge)"", ""Pakxan""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Geography of Myanmar,llm_listwise_select,29,6,23,0,0,0,0,1,1,0,1,1,994.0,listwise_doc_id=29,llm_listwise_selected,"[""That Dam"", ""Thailand"", ""Spain"", ""Bridge of the Gods (land bridge)"", ""Pakxan""]"
MuSiQue,musique,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,Myanmar,llm_listwise_select,77,77,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""That Dam"", ""Thailand"", ""Spain"", ""Bridge of the Gods (land bridge)"", ""Pakxan""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,source_order,16,16,0,0,0,1,0,0,1,0,0,0,0.0,,,"[""USS Chillicothe (1862)"", ""United States Navy SEALs"", ""United States Navy SEALs"", ""Rudy Boesch"", ""USS Chanticleer (ASR-7)""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,question_lexical,16,69,-53,0,0,1,0,0,0,0,0,0,0.0,,,"[""USS Chillicothe (1862)"", ""HMS Seal (1897)"", ""The Great Lakes Group"", ""USS Mahan (DDG-42)"", ""USS Chanticleer (ASR-7)""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,demand_lexical,16,69,-53,0,0,1,0,0,0,0,0,0,0.0,,,"[""USS Chillicothe (1862)"", ""HMS Seal (1897)"", ""The Great Lakes Group"", ""USS Mahan (DDG-42)"", ""USS Chanticleer (ASR-7)""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,llm_query_reform,16,45,-29,0,0,1,0,0,0,0,0,0,28.5242456680524,Military group in the Navy branch,title_token_overlap,"[""USS Chillicothe (1862)"", ""The Great Lakes Group"", ""HMS Seal (1897)"", ""USS Mahan (DDG-42)"", ""USS Rhodes (DE-384)""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,llm_demand_reform,16,70,-54,0,0,1,0,0,0,0,0,0,0.0,,,"[""USS Chillicothe (1862)"", ""HMS Seal (1897)"", ""The Great Lakes Group"", ""USS Mahan (DDG-42)"", ""USS Chanticleer (ASR-7)""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,llm_demand_hyde,16,4,12,0,0,1,1,1,1,1,1,0,72.27679492784868,"The USS Chillicothe is a United States Navy ship, operated by the United States Navy.",title_token_overlap,"[""USS Chillicothe (1862)"", ""United States Navy SEALs"", ""United States Navy SEALs"", ""United States Department of the Navy"", ""List of destroyer classes of the United States Navy""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,llm_combined,16,28,-12,0,0,1,0,0,0,0,0,0,78.19113328528849,"The USS Chillicothe is a United States Navy ship, operated by the United States Navy.",title_token_overlap,"[""USS Chillicothe (1862)"", ""United States Navy SEALs"", ""United States Navy SEALs"", ""United States Department of the Navy"", ""The Great Lakes Group""]"
MuSiQue,musique,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,List of destroyer classes of the United States Navy,llm_listwise_select,16,15,1,0,0,1,0,0,1,0,0,0,985.0,listwise_doc_id=16,llm_listwise_selected,"[""USS Chillicothe (1862)"", ""United States Navy SEALs"", ""Rudy Boesch"", ""USS Chanticleer (ASR-7)"", ""USS Don (1862)""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,source_order,38,38,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Home (2012 film)"", ""Thailand""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,question_lexical,38,78,-40,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Ex on the Beach (British TV series)"", ""Le pillole di Ercole""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,demand_lexical,38,79,-41,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Ex on the Beach (British TV series)"", ""Le pillole di Ercole""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,llm_query_reform,38,82,-44,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Le pillole di Ercole"", ""Ex on the Beach (British TV series)""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,llm_demand_reform,38,79,-41,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Ex on the Beach (British TV series)"", ""Le pillole di Ercole""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,llm_demand_hyde,38,76,-38,0,0,0,0,0,0,0,0,0,6.175248976339365,"The Beach, a 2000 film directed by Danny Boyle, is set in Thailand and is known for its depiction of the island of Phuket.",body_token_overlap,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Thailand"", ""Thailand""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,llm_combined,38,83,-45,0,0,0,0,0,0,0,0,0,6.175248976339365,"The Beach, a 2000 film directed by Danny Boyle, is set in Thailand and is known for its depiction of the island of Phuket.",body_token_overlap,"[""Ercole Manfredi"", ""The Beach (film)"", ""The Beach (film)"", ""Le pillole di Ercole"", ""Ex on the Beach (British TV series)""]"
MuSiQue,musique,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,Bang Bon District,llm_listwise_select,38,11,27,0,0,0,0,0,1,0,0,1,989.0,listwise_doc_id=38,llm_listwise_selected,"[""Thailand"", ""Vajiralongkorn Dam"", ""Bejaratana"", ""Beatrice Heuser"", ""The Beach (film)""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,source_order,9,9,0,0,1,1,0,1,1,0,0,0,0.0,,,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""Sarah's Key"", ""Art theft and looting during World War II"", ""Southern Europe""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),source_order,11,11,0,0,0,1,0,0,1,0,0,0,0.0,,,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""Sarah's Key"", ""Art theft and looting during World War II"", ""Southern Europe""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,question_lexical,9,28,-19,0,1,1,0,0,0,0,0,0,0.0,,,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),question_lexical,11,17,-6,0,0,1,0,0,1,0,0,0,8.115412391901057,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",body_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,demand_lexical,9,28,-19,0,1,1,0,0,0,0,0,0,0.0,,,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),demand_lexical,11,9,2,0,0,1,0,1,1,0,1,0,12.537397080243023,s1: Who is the writer of The Book Thief? The Book Thief,body_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,llm_query_reform,9,10,-1,0,1,1,0,0,1,0,0,0,70.51681689521263,Leader of Germany during World War II,title_token_overlap,"[""World War II"", ""The Book Thief (film)"", ""The Book Thief (film)"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),llm_query_reform,11,60,-49,0,0,1,0,0,0,0,0,0,13.747363293868162,Country of citizenship of Markus Zuskind,body_token_overlap,"[""World War II"", ""The Book Thief (film)"", ""The Book Thief (film)"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,llm_demand_reform,9,28,-19,0,1,1,0,0,0,0,0,0,0.0,,,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),llm_demand_reform,11,9,2,0,0,1,0,1,1,0,1,0,12.537397080243023,Who is the writer of The Book Thief?,body_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""The Night in Lisbon"", ""Plautus"", ""Alma the Younger""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,llm_demand_hyde,9,11,-2,0,1,1,0,0,1,0,0,0,47.2794962666457,"During World War II, the leader of Germany, which is near Australia, was Adolf Hitler.",title_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""World War II"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),llm_demand_hyde,11,15,-4,0,0,1,0,0,1,0,0,0,37.000567751852806,"Markus Zusak is the author of The Book Thief, a novel set during World War II.",body_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""World War II"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,llm_combined,9,10,-1,0,1,1,0,0,1,0,0,0,80.53813752377957,Leader of Germany during World War II,title_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""World War II"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),llm_combined,11,15,-4,0,0,1,0,0,1,0,0,0,47.69592018088276,"Markus Zusak is the author of The Book Thief, a novel set during World War II.",body_token_overlap,"[""The Book Thief (film)"", ""The Book Thief (film)"", ""World War II"", ""Allies of World War II"", ""Declarations of war during World War II""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",Military history of New Zealand during World War II,llm_listwise_select,9,24,-15,0,1,1,0,0,0,0,0,0,0.0,,,"[""The Messenger (Zusak novel)"", ""Claude Aveline"", ""Greece"", ""A Generation"", ""The King's Speech""]"
MuSiQue,musique,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",The Messenger (Zusak novel),llm_listwise_select,11,0,11,0,0,1,1,1,1,1,1,0,1000.0,listwise_doc_id=11,llm_listwise_selected,"[""The Messenger (Zusak novel)"", ""Claude Aveline"", ""Greece"", ""A Generation"", ""The King's Speech""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,source_order,83,83,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Ottoman Empire"", ""Star Cola"", ""Somalis"", ""East Timor"", ""Somalis""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,question_lexical,83,21,62,0,0,0,0,0,0,0,0,0,14.445498213249039,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",body_token_overlap,"[""Star Cola"", ""Schweppes Cola"", ""Ottoman Empire"", ""Ottoman Empire"", ""British Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,demand_lexical,83,19,64,0,0,0,0,0,1,0,0,1,18.275201932810734,s4: Which people did the Somali Muslim Ajuran Empire make coins to proclaim independence from? Somali Muslim Ajuran Empire,body_token_overlap,"[""Star Cola"", ""Schweppes Cola"", ""Ottoman Empire"", ""Ottoman Empire"", ""British Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,llm_query_reform,83,18,65,0,0,0,0,0,1,0,0,1,22.533965482106602,Ajuran Empire coins and independence from expelled people,body_token_overlap,"[""Star Cola"", ""Ottoman Empire"", ""Schweppes Cola"", ""British Empire"", ""Ottoman Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,llm_demand_reform,83,18,65,0,0,0,0,0,1,0,0,1,19.109106694715496,Somali Muslim Ajuran Empire coins independence from people,body_token_overlap,"[""Star Cola"", ""Schweppes Cola"", ""Ottoman Empire"", ""Ottoman Empire"", ""British Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,llm_demand_hyde,83,33,50,0,0,0,0,0,0,0,0,0,17.859788013396816,"The Somali Muslim Ajuran Empire minted coins to proclaim independence from the Ajuran people, who had been expelled from the region.",body_token_overlap,"[""Star Cola"", ""Africa"", ""Ottoman Empire"", ""Schweppes Cola"", ""Ottoman Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,llm_combined,83,27,56,0,0,0,0,0,0,0,0,0,37.03998347008883,Ajuran Empire coins and independence from expelled people,body_token_overlap,"[""Star Cola"", ""Schweppes Cola"", ""Ottoman Empire"", ""Africa"", ""Ottoman Empire""]"
MuSiQue,musique,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",Myanmar,llm_listwise_select,83,83,0,0,0,0,0,0,0,0,0,0,0.0,,,"[""Star Cola"", ""Somalis"", ""Somalis"", ""Somalis"", ""Somalis""]"
MuSiQue,musique,302,What does SEAL stand for in the military group that is part of the military branch that operates USS Dour?,List of destroyer classes of the United States Navy,source_order,19,19,0,0,0,1,0,0,1,0,0,0,0.0,,,"[""United States Navy SEALs"", ""USS Dour (AM-223)"", ""United States Navy SEALs"", ""Rudy Boesch"", ""USS Chanticleer (ASR-7)""]"
