dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
2Wiki,2wikimultihopqa,70,70,Are Christopher Newton (Criminal) and Frances M. Vega of the same nationality?,rankgpt_select5_no_think,2,1,0.5,0,1,"[2, 3, 26, 59, 68]","[""Christopher Newton (criminal)"", ""Christopher Newton"", ""Alfred D. Herger"", ""Cristina Rodríguez Cabral"", ""Fernando Cortés""]","[""Frances M. Vega""]",1,1,5,json,
2Wiki,2wikimultihopqa,71,71,Where did the director of film Dancing In The Rain (Film) die?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Dancing in the Rain (film)"", ""James Young (director)"", ""Boštjan Hladnik"", ""Dancing in the Rain"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,71,71,Where did the director of film Dancing In The Rain (Film) die?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Dancing in the Rain (film)"", ""Boštjan Hladnik"", ""James Young (director)"", ""Dancing in the Rain"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,71,71,Where did the director of film Dancing In The Rain (Film) die?,dbec_selective,2,2,1.0,1,0,"[2, 3, 0, 1, 4]","[""Boštjan Hladnik"", ""Dancing in the Rain"", ""Dancing in the Rain (film)"", ""James Young (director)"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,71,71,Where did the director of film Dancing In The Rain (Film) die?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[2, 32, 50, 20, 40]","[""Boštjan Hladnik"", ""List of Croatian inventors"", ""Vatroslav Mimica"", ""Fadil Hadžić"", ""Michael Powell""]","[""Dancing in the Rain (film)""]",1,1,5,json,
2Wiki,2wikimultihopqa,71,71,Where did the director of film Dancing In The Rain (Film) die?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 2, 1, 37, 40]","[""Dancing in the Rain (film)"", ""Boštjan Hladnik"", ""James Young (director)"", ""Paul Martin (director)"", ""Michael Powell""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,72,72,Where did Saw Thanda's husband die?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Saw Thanda"", ""Salin Mibaya"", ""Min Dikkha"", ""Gytha Thorkelsdóttir"", ""Ealdgyth (daughter of Ælfgar, Earl of Mercia)""]",[],,,,,
2Wiki,2wikimultihopqa,72,72,Where did Saw Thanda's husband die?,setr_faithful,2,2,1.0,1,0,"[0, 9, 1, 2, 3]","[""Saw Thanda"", ""Bayin Htwe"", ""Salin Mibaya"", ""Min Dikkha"", ""Gytha Thorkelsdóttir""]",[],,,,,
2Wiki,2wikimultihopqa,72,72,Where did Saw Thanda's husband die?,dbec_selective,2,2,1.0,1,0,"[6, 0, 1, 2, 3]","[""Where Was I"", ""Saw Thanda"", ""Salin Mibaya"", ""Min Dikkha"", ""Gytha Thorkelsdóttir""]",[],,,,,
2Wiki,2wikimultihopqa,72,72,Where did Saw Thanda's husband die?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 2, 9, 38, 92]","[""Saw Thanda"", ""Min Dikkha"", ""Bayin Htwe"", ""Adelaide of Burgundy, Duchess of Brabant"", ""Edith of Wessex""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,72,72,Where did Saw Thanda's husband die?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 2, 96, 98, 99]","[""Saw Thanda"", ""Min Dikkha"", ""Prince Joseph Ferdinand of Saxe-Coburg and Gotha"", ""Mario Laserna Pinzón"", ""Richeza of Poland, Queen of Hungary""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,73,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Crude Set Drama"", ""Inside the Room"", ""The Room (film)"", ""The Birth of John the Baptist"", ""In the Room""]",[],,,,,
2Wiki,2wikimultihopqa,73,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Crude Set Drama"", ""Inside the Room"", ""The Room (film)"", ""The Birth of John the Baptist"", ""In the Room""]",[],,,,,
2Wiki,2wikimultihopqa,73,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",dbec_selective,2,2,1.0,1,0,"[5, 0, 67, 4, 1]","[""The Room"", ""Crude Set Drama"", ""Kyōen Kobanzame"", ""In the Room"", ""Inside the Room""]",[],,,,,
2Wiki,2wikimultihopqa,73,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 2, 45, 54]","[""Inside the Room"", ""Crude Set Drama"", ""The Room (film)"", ""Tahaan"", ""Three for Happiness""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,73,73,"Did the movies Inside The Room and Crude Set Drama, originate from the same country?",rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 54, 36, 56]","[""Inside the Room"", ""Crude Set Drama"", ""Three for Happiness"", ""Yang ± Yin: Gender in Chinese Cinema"", ""List of Uruguayan films""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,74,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Marriage of Princess Demidoff"", ""The Pocket-knife"", ""Ben Sombogaart"", ""Frederic Zelnik"", ""The Marriage of Krechinsky""]",[],,,,,
2Wiki,2wikimultihopqa,74,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",setr_faithful,4,4,1.0,1,0,"[0, 3, 1, 2, 4]","[""The Marriage of Princess Demidoff"", ""Frederic Zelnik"", ""The Pocket-knife"", ""Ben Sombogaart"", ""The Marriage of Krechinsky""]",[],,,,,
2Wiki,2wikimultihopqa,74,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",dbec_selective,4,3,0.75,0,1,"[92, 3, 20, 1, 0]","[""Konrad Wolf"", ""Frederic Zelnik"", ""Ringo-en no shōjo"", ""The Pocket-knife"", ""The Marriage of Princess Demidoff""]","[""Ben Sombogaart""]",,,,,
2Wiki,2wikimultihopqa,74,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",rankgpt_rank5_no_think,4,4,1.0,1,0,"[3, 2, 0, 1, 4]","[""Frederic Zelnik"", ""Ben Sombogaart"", ""The Marriage of Princess Demidoff"", ""The Pocket-knife"", ""The Marriage of Krechinsky""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,74,74,"Which film has the director who was born earlier, The Marriage Of Princess Demidoff or The Pocket-Knife?",rankgpt_select5_no_think,4,4,1.0,1,0,"[0, 1, 3, 2, 4]","[""The Marriage of Princess Demidoff"", ""The Pocket-knife"", ""Frederic Zelnik"", ""Ben Sombogaart"", ""The Marriage of Krechinsky""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,75,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Airheads"", ""Return to Cabin by the Lake"", ""Po-Chih Leong"", ""Michael Lehmann"", ""Return to Return to Nuke 'Em High AKA Volume 2""]",[],,,,,
2Wiki,2wikimultihopqa,75,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",setr_faithful,4,4,1.0,1,0,"[0, 1, 3, 2, 4]","[""Airheads"", ""Return to Cabin by the Lake"", ""Michael Lehmann"", ""Po-Chih Leong"", ""Return to Return to Nuke 'Em High AKA Volume 2""]",[],,,,,
2Wiki,2wikimultihopqa,75,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",dbec_selective,4,4,1.0,1,0,"[3, 2, 1, 0, 4]","[""Michael Lehmann"", ""Po-Chih Leong"", ""Return to Cabin by the Lake"", ""Airheads"", ""Return to Return to Nuke 'Em High AKA Volume 2""]",[],,,,,
2Wiki,2wikimultihopqa,75,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",rankgpt_rank5_no_think,4,3,0.75,0,1,"[3, 33, 1, 2, 32]","[""Michael Lehmann"", ""Where Was I"", ""Return to Cabin by the Lake"", ""Po-Chih Leong"", ""Man on the Moon""]","[""Airheads""]",1,1,5,json,
2Wiki,2wikimultihopqa,75,75,"Which film has the director who is older than the other, Airheads or Return To Cabin By The Lake? ",rankgpt_select5_no_think,4,3,0.75,0,1,"[1, 3, 2, 10, 11]","[""Return to Cabin by the Lake"", ""Michael Lehmann"", ""Po-Chih Leong"", ""Jim Wynorski"", ""Barry Levinson""]","[""Airheads""]",1,1,5,json,
2Wiki,2wikimultihopqa,76,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""A Romance of Seville"", ""Pirates of the Sky"", ""The Trail of the Lonesome Pine (1923 film)"", ""Our Emden"", ""Romance on the Range""]",[],,,,,
2Wiki,2wikimultihopqa,76,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""A Romance of Seville"", ""Pirates of the Sky"", ""The Trail of the Lonesome Pine (1923 film)"", ""Our Emden"", ""Romance on the Range""]",[],,,,,
2Wiki,2wikimultihopqa,76,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",dbec_selective,2,2,1.0,1,0,"[59, 1, 0, 2, 3]","[""A House of Sand"", ""Pirates of the Sky"", ""A Romance of Seville"", ""The Trail of the Lonesome Pine (1923 film)"", ""Our Emden""]",[],,,,,
2Wiki,2wikimultihopqa,76,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 3, 0, 43, 74]","[""Pirates of the Sky"", ""Our Emden"", ""A Romance of Seville"", ""Body and Soul (1927 film)"", ""The Savur Grave""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,76,76,"Which film was released first, A Romance Of Seville or Pirates Of The Sky?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 7, 22, 43]","[""A Romance of Seville"", ""Pirates of the Sky"", ""The Romance of Max"", ""Such a Little Pirate"", ""Body and Soul (1927 film)""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,77,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",source_order,4,3,0.75,0,1,"[0, 1, 2, 3, 4]","[""Blind Man's Eyes"", ""Lost in the Stratosphere"", ""Blind Man (film)"", ""Dead Man's Eyes"", ""Melville W. Brown""]","[""John Ince (actor)""]",,,,,
2Wiki,2wikimultihopqa,77,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",setr_faithful,4,3,0.75,0,1,"[1, 4, 5, 0, 2]","[""Lost in the Stratosphere"", ""Melville W. Brown"", ""William Cagney"", ""Blind Man's Eyes"", ""Blind Man (film)""]","[""John Ince (actor)""]",,,,,
2Wiki,2wikimultihopqa,77,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",dbec_selective,4,3,0.75,0,1,"[0, 4, 1, 2, 3]","[""Blind Man's Eyes"", ""Melville W. Brown"", ""Lost in the Stratosphere"", ""Blind Man (film)"", ""Dead Man's Eyes""]","[""John Ince (actor)""]",,,,,
2Wiki,2wikimultihopqa,77,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",rankgpt_rank5_no_think,4,2,0.5,0,2,"[1, 5, 4, 2, 3]","[""Lost in the Stratosphere"", ""William Cagney"", ""Melville W. Brown"", ""Blind Man (film)"", ""Dead Man's Eyes""]","[""John Ince (actor)"", ""Blind Man's Eyes""]",1,1,5,json,
2Wiki,2wikimultihopqa,77,77,"Which film has the director died later, Lost In The Stratosphere or Blind Man'S Eyes?",rankgpt_select5_no_think,4,2,0.5,0,2,"[1, 4, 5, 25, 37]","[""Lost in the Stratosphere"", ""Melville W. Brown"", ""William Cagney"", ""Philo Vance's Secret Mission"", ""House of the Black Death""]","[""John Ince (actor)"", ""Blind Man's Eyes""]",1,1,5,json,
2Wiki,2wikimultihopqa,78,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Am I Wrong (Étienne de Crécy song)"", ""Étienne de Crécy"", ""Where Was I"", ""Dugès"", ""When I Was Young""]",[],,,,,
2Wiki,2wikimultihopqa,78,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Am I Wrong (Étienne de Crécy song)"", ""Étienne de Crécy"", ""Where Was I"", ""Dugès"", ""When I Was Young""]",[],,,,,
2Wiki,2wikimultihopqa,78,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Am I Wrong (Étienne de Crécy song)"", ""Étienne de Crécy"", ""Where Was I"", ""Dugès"", ""When I Was Young""]",[],,,,,
2Wiki,2wikimultihopqa,78,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 38, 43, 47]","[""Am I Wrong (Étienne de Crécy song)"", ""Étienne de Crécy"", ""It's April Again"", ""Can't Forget You (Gloria Estefan song)"", ""Jean-Baptiste André Guillot""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,78,78,What nationality is the performer of song Am I Wrong (Étienne De Crécy Song)?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 34, 43, 46]","[""Am I Wrong (Étienne de Crécy song)"", ""Étienne de Crécy"", ""Evolution (Ayumi Hamasaki song)"", ""Can't Forget You (Gloria Estefan song)"", ""Ayumi Hamasaki""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,79,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bruce Coulter"", ""Marjatta Raita"", ""Aarno Sulkanen"", ""Dugès"", ""Robert of Capua""]",[],,,,,
2Wiki,2wikimultihopqa,79,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Bruce Coulter"", ""Marjatta Raita"", ""Aarno Sulkanen"", ""Dugès"", ""Robert of Capua""]",[],,,,,
2Wiki,2wikimultihopqa,79,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",dbec_selective,2,0,0.0,0,2,"[5, 12, 76, 73, 3]","[""Hélène Grenier"", ""When I Was Young"", ""John Veltri"", ""Christopher Hart"", ""Dugès""]","[""Bruce Coulter"", ""Marjatta Raita""]",,,,,
2Wiki,2wikimultihopqa,79,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 45, 55, 66]","[""Marjatta Raita"", ""Bruce Coulter"", ""Burhan Atak"", ""Bruce M. Mitchell"", ""Bruce McCandless""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,79,79,"Who was born earlier, Marjatta Raita or Bruce Coulter?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 45, 55]","[""Bruce Coulter"", ""Marjatta Raita"", ""Aarno Sulkanen"", ""Burhan Atak"", ""Bruce M. Mitchell""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,80,80,Who is the mother of the director of film Atomised (Film)?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Atomised (film)"", ""Jacques Doillon"", ""3096 Days"", ""Oskar Roehler"", ""Steve Cooreman""]",[],,,,,
2Wiki,2wikimultihopqa,80,80,Who is the mother of the director of film Atomised (Film)?,setr_faithful,2,2,1.0,1,0,"[0, 3, 1, 2, 4]","[""Atomised (film)"", ""Oskar Roehler"", ""Jacques Doillon"", ""3096 Days"", ""Steve Cooreman""]",[],,,,,
2Wiki,2wikimultihopqa,80,80,Who is the mother of the director of film Atomised (Film)?,dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""Oskar Roehler"", ""Atomised (film)"", ""Jacques Doillon"", ""3096 Days"", ""Steve Cooreman""]",[],,,,,
2Wiki,2wikimultihopqa,80,80,Who is the mother of the director of film Atomised (Film)?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[3, 1, 33, 73, 51]","[""Oskar Roehler"", ""Jacques Doillon"", ""The Pirate (1984 film)"", ""Jean-Marie Poiré"", ""Minamoto no Chikako""]","[""Atomised (film)""]",1,1,5,json,
2Wiki,2wikimultihopqa,80,80,Who is the mother of the director of film Atomised (Film)?,rankgpt_select5_no_think,2,0,0.0,0,2,"[33, 1, 37, 5, 51]","[""The Pirate (1984 film)"", ""Jacques Doillon"", ""Comedy!"", ""Dugès"", ""Minamoto no Chikako""]","[""Atomised (film)"", ""Oskar Roehler""]",1,1,5,json,
2Wiki,2wikimultihopqa,81,81,Was Angus Wagner or Juan Carlos Falcón born first?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Angus Wagner"", ""Juan Carlos Falcón"", ""Dugès"", ""Alberto Falcón"", ""José Luis Falcón""]",[],,,,,
2Wiki,2wikimultihopqa,81,81,Was Angus Wagner or Juan Carlos Falcón born first?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Angus Wagner"", ""Juan Carlos Falcón"", ""Dugès"", ""Alberto Falcón"", ""José Luis Falcón""]",[],,,,,
2Wiki,2wikimultihopqa,81,81,Was Angus Wagner or Juan Carlos Falcón born first?,dbec_selective,2,2,1.0,1,0,"[11, 1, 0, 2, 3]","[""When I Was Young"", ""Juan Carlos Falcón"", ""Angus Wagner"", ""Dugès"", ""Alberto Falcón""]",[],,,,,
2Wiki,2wikimultihopqa,81,81,Was Angus Wagner or Juan Carlos Falcón born first?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[1, 19, 3, 8, 15]","[""Juan Carlos Falcón"", ""Juan Carlos I of Spain"", ""Alberto Falcón"", ""Juan Carlos (footballer, born 1965)"", ""Juan Carlos Martín Corral""]","[""Angus Wagner""]",1,1,5,json,
2Wiki,2wikimultihopqa,81,81,Was Angus Wagner or Juan Carlos Falcón born first?,rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 3, 4, 19, 51]","[""Juan Carlos Falcón"", ""Alberto Falcón"", ""José Luis Falcón"", ""Juan Carlos I of Spain"", ""All Around My Hat""]","[""Angus Wagner""]",1,1,5,json,
2Wiki,2wikimultihopqa,82,82,What is the date of birth of Henry I Of Ziębice's father?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Henry I of Ziębice"", ""Nicholas the Small"", ""Jan I of Żagań"", ""Henry VIII of Legnica"", ""Wenceslaus I of Legnica""]",[],,,,,
2Wiki,2wikimultihopqa,82,82,What is the date of birth of Henry I Of Ziębice's father?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Henry I of Ziębice"", ""Nicholas the Small"", ""Jan I of Żagań"", ""Henry VIII of Legnica"", ""Wenceslaus I of Legnica""]",[],,,,,
2Wiki,2wikimultihopqa,82,82,What is the date of birth of Henry I Of Ziębice's father?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Nicholas the Small"", ""Henry I of Ziębice"", ""Jan I of Żagań"", ""Henry VIII of Legnica"", ""Wenceslaus I of Legnica""]",[],,,,,
2Wiki,2wikimultihopqa,82,82,What is the date of birth of Henry I Of Ziębice's father?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[1, 19, 11, 2, 4]","[""Nicholas the Small"", ""Jan I the Scholastic"", ""Casimir I of Oświęcim"", ""Jan I of Żagań"", ""Wenceslaus I of Legnica""]","[""Henry I of Ziębice""]",1,1,5,json,
2Wiki,2wikimultihopqa,82,82,What is the date of birth of Henry I Of Ziębice's father?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 18, 24, 40]","[""Nicholas the Small"", ""Henry I of Ziębice"", ""Bolesław III the Generous"", ""Bolesław IV of Legnica"", ""Frederick III of Legnica""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,83,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sammy Hagar"", ""Renaud Garcia-Fons"", ""Nguyên Lê"", ""David Lauser"", ""Dugès""]",[],,,,,
2Wiki,2wikimultihopqa,83,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sammy Hagar"", ""Renaud Garcia-Fons"", ""Nguyên Lê"", ""David Lauser"", ""Dugès""]",[],,,,,
2Wiki,2wikimultihopqa,83,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,dbec_selective,2,2,1.0,1,0,"[1, 0, 4, 2, 3]","[""Renaud Garcia-Fons"", ""Sammy Hagar"", ""Dugès"", ""Nguyên Lê"", ""David Lauser""]",[],,,,,
2Wiki,2wikimultihopqa,83,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 31, 41, 51]","[""Sammy Hagar"", ""Renaud Garcia-Fons"", ""Jay-Z"", ""Fedor Frešo"", ""Jon Carin""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,83,83,Was Sammy Hagar or Renaud Garcia-Fons born first?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 31, 32, 41]","[""Sammy Hagar"", ""Renaud Garcia-Fons"", ""Jay-Z"", ""Andy Summers"", ""Fedor Frešo""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,84,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Eustace William Ferguson"", ""David Elliot (illustrator)"", ""David Elliot (footballer)"", ""Adam Rex"", ""Oscar Mariné""]",[],,,,,
2Wiki,2wikimultihopqa,84,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Eustace William Ferguson"", ""David Elliot (illustrator)"", ""David Elliot (footballer)"", ""Adam Rex"", ""Oscar Mariné""]",[],,,,,
2Wiki,2wikimultihopqa,84,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""David Elliot (illustrator)"", ""Eustace William Ferguson"", ""David Elliot (footballer)"", ""Adam Rex"", ""Oscar Mariné""]",[],,,,,
2Wiki,2wikimultihopqa,84,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 2, 51, 4]","[""David Elliot (illustrator)"", ""Eustace William Ferguson"", ""David Elliot (footballer)"", ""Nigel Hutchinson"", ""Oscar Mariné""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,84,84,Do David Elliot (Illustrator) and Eustace William Ferguson share the same nationality?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 51, 81, 48]","[""David Elliot (illustrator)"", ""Eustace William Ferguson"", ""Nigel Hutchinson"", ""Marjorie Flack"", ""Andrea Corr""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,85,85,Where was the composer of song Back In The U.S.A. born?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Back in the U.S.A."", ""Chuck Berry"", ""Where Was I"", ""Elvis Presley"", ""Leon Carr""]",[],,,,,
2Wiki,2wikimultihopqa,85,85,Where was the composer of song Back In The U.S.A. born?,setr_faithful,2,2,1.0,1,0,"[0, 1, 4, 7, 16]","[""Back in the U.S.A."", ""Chuck Berry"", ""Leon Carr"", ""See the USA in Your Chevrolet"", ""Mel Henke""]",[],,,,,
2Wiki,2wikimultihopqa,85,85,Where was the composer of song Back In The U.S.A. born?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Chuck Berry"", ""Back in the U.S.A."", ""Where Was I"", ""Elvis Presley"", ""Leon Carr""]",[],,,,,
2Wiki,2wikimultihopqa,85,85,Where was the composer of song Back In The U.S.A. born?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[1, 2, 62, 76, 12]","[""Chuck Berry"", ""Where Was I"", ""Back to You"", ""Chuck Brown"", ""Place of birth""]","[""Back in the U.S.A.""]",1,1,5,json,
2Wiki,2wikimultihopqa,85,85,Where was the composer of song Back In The U.S.A. born?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 12, 31, 60]","[""Back in the U.S.A."", ""Chuck Berry"", ""Place of birth"", ""Jimmy Santiago Baca"", ""Harry Carroll""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,86,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Dmitry Grigorieff"", ""Cheryl Saban"", ""Tifanie Christun"", ""David Elliot Loye"", ""Alfred D. Herger""]",[],,,,,
2Wiki,2wikimultihopqa,86,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Dmitry Grigorieff"", ""Cheryl Saban"", ""Tifanie Christun"", ""David Elliot Loye"", ""Alfred D. Herger""]",[],,,,,
2Wiki,2wikimultihopqa,86,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",dbec_selective,2,2,1.0,1,0,"[87, 8, 1, 0, 15]","[""Hélène Grenier"", ""Dugès"", ""Cheryl Saban"", ""Dmitry Grigorieff"", ""When I Was Young""]",[],,,,,
2Wiki,2wikimultihopqa,86,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Cheryl Saban"", ""Dmitry Grigorieff"", ""Tifanie Christun"", ""David Elliot Loye"", ""Alfred D. Herger""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,86,86,"Who is older, Cheryl Saban or Dmitry Grigorieff?",rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 2, 3, 5]","[""Cheryl Saban"", ""Dmitry Grigorieff"", ""Tifanie Christun"", ""David Elliot Loye"", ""Maj-Briht Bergström-Walan""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,87,87,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",source_order,4,3,0.75,0,1,"[0, 1, 2, 3, 4]","[""Malabimba – The Malicious Whore"", ""The First Day of Freedom"", ""Andrea Bianchi"", ""Alain Jessua"", ""Fernando Di Leo""]","[""Aleksander Ford""]",,,,,
2Wiki,2wikimultihopqa,87,87,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",setr_faithful,4,3,0.75,0,1,"[0, 1, 2, 3, 4]","[""Malabimba – The Malicious Whore"", ""The First Day of Freedom"", ""Andrea Bianchi"", ""Alain Jessua"", ""Fernando Di Leo""]","[""Aleksander Ford""]",,,,,
2Wiki,2wikimultihopqa,87,87,"Which film has the director who was born later, The First Day Of Freedom or Malabimba – The Malicious Whore?",dbec_selective,4,4,1.0,1,0,"[2, 31, 1, 0, 3]","[""Andrea Bianchi"", ""Aleksander Ford"", ""The First Day of Freedom"", ""Malabimba – The Malicious Whore"", ""Alain Jessua""]",[],,,,,
