dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
2Wiki,2wikimultihopqa,33,33,Where was the performer of song Come Dance With Me (Song) born?,rankgpt_select5_no_think,2,0,0.0,0,2,"[5, 27, 35, 37, 55]","[""Bing Crosby"", ""P.S. I Love You"", ""Adele Astaire"", ""Jack Lee (musician)"", ""Electoral district of Elizabeth""]","[""Come Dance with Me (song)"", ""Frank Sinatra""]",1,1,5,json,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Talk About a Stranger"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger"", ""Stranger in the House""]","[""David Bradley (director)""]",,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,setr_faithful,2,2,1.0,1,0,"[0, 5, 1, 2, 3]","[""Talk About a Stranger"", ""David Bradley (director)"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger""]",[],,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,dbec_selective,2,2,1.0,1,0,"[5, 0, 1, 2, 3]","[""David Bradley (director)"", ""Talk About a Stranger"", ""Anthony Mann"", ""Stranger in the Mirror"", ""The Stranger""]",[],,,,,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 5, 1, 35, 41]","[""Talk About a Stranger"", ""David Bradley (director)"", ""Anthony Mann"", ""Tenth Avenue Angel"", ""The Last Outpost (1951 film)""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,34,34,Where does the director of film Talk About A Stranger work at?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 5, 10, 11, 70]","[""Talk About a Stranger"", ""David Bradley (director)"", ""Jon Gunn"", ""Mark Pellington"", ""John Donatich""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gideon Johnson Pillow"", ""Holm Jølsen"", ""J. Neely Johnson"", ""Thaddeus P. Mott"", ""Ola Isene""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gideon Johnson Pillow"", ""Holm Jølsen"", ""J. Neely Johnson"", ""Thaddeus P. Mott"", ""Ola Isene""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",dbec_selective,2,2,1.0,1,0,"[5, 98, 1, 0, 77]","[""Dugès"", ""John Kelly"", ""Holm Jølsen"", ""Gideon Johnson Pillow"", ""Peter Gravesen""]",[],,,,,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",rankgpt_rank5_no_think,2,1,0.5,0,1,"[1, 2, 4, 15, 27]","[""Holm Jølsen"", ""J. Neely Johnson"", ""Ola Isene"", ""Bjarne Henning-Jensen"", ""Ola Stunes Isene""]","[""Gideon Johnson Pillow""]",1,1,5,json,
2Wiki,2wikimultihopqa,35,35,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 15, 27, 57]","[""Gideon Johnson Pillow"", ""Holm Jølsen"", ""Bjarne Henning-Jensen"", ""Ola Stunes Isene"", ""Francis of Denmark""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Jonny Greenwood"", ""Inherent Vice (film)"", ""Melora Walters"", ""Thomas Morse"", ""Walter Ulfig""]",[],,,,,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 3, 5, 36]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Thomas Morse"", ""Bruno Bizarro"", ""Place of origin""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,36,36,What is the place of birth of the composer of film Inherent Vice (Film)?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 14, 36, 53]","[""Inherent Vice (film)"", ""Jonny Greenwood"", ""Place of birth"", ""Place of origin"", ""Hans J. Salter""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Salad by the Roots"", ""Dangerously They Live"", ""Georges Lautner"", ""Robert Florey"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Salad by the Roots"", ""Dangerously They Live"", ""Georges Lautner"", ""Robert Florey"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",dbec_selective,4,4,1.0,1,0,"[3, 2, 0, 1, 4]","[""Robert Florey"", ""Georges Lautner"", ""Salad by the Roots"", ""Dangerously They Live"", ""Werner Herzog""]",[],,,,,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",rankgpt_rank5_no_think,4,3,0.75,0,1,"[1, 3, 2, 5, 4]","[""Dangerously They Live"", ""Robert Florey"", ""Georges Lautner"", ""Roger Corman"", ""Werner Herzog""]","[""Salad by the Roots""]",1,1,5,json,
2Wiki,2wikimultihopqa,37,37,"Which film whose director is younger, Dangerously They Live or Salad By The Roots?",rankgpt_select5_no_think,4,3,0.75,0,1,"[1, 3, 2, 5, 25]","[""Dangerously They Live"", ""Robert Florey"", ""Georges Lautner"", ""Roger Corman"", ""Julie Delpy""]","[""Salad by the Roots""]",1,1,5,json,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Sylvia Burka"", ""Victor Janson"", ""Jocelyn Lovell"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""Sylvia Burka"", ""Jocelyn Lovell"", ""Victor Janson"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Jocelyn Lovell"", ""Sylvia Burka"", ""Victor Janson"", ""Valley of Death"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[0, 33, 55, 69, 87]","[""Sylvia Burka"", ""Take Me Out"", ""John III, Duke of Brabant"", ""Ralph L. Thomas"", ""Alain Corneau""]","[""Jocelyn Lovell""]",1,1,5,json,
2Wiki,2wikimultihopqa,38,38,Where did Sylvia Burka's husband die?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 2, 32, 55]","[""Sylvia Burka"", ""Victor Janson"", ""Jocelyn Lovell"", ""Archduke Franz Josef of Austria, Prince of Tuscany"", ""John III, Duke of Brabant""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Dugès"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Dugès"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",dbec_selective,2,2,1.0,1,0,"[2, 0, 1, 3, 4]","[""Dugès"", ""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""Pamela A. Barker"", ""Pamela Harris (judge)""]",[],,,,,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 95, 2, 3]","[""Ludwig Elsbett"", ""Pamela Ann Rymer"", ""Carol Rymer Davis"", ""Dugès"", ""Pamela A. Barker""]",[],1,1,3,json,
2Wiki,2wikimultihopqa,39,39,"Who lived longer, Ludwig Elsbett or Pamela Ann Rymer?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 35, 68, 80]","[""Pamela Ann Rymer"", ""Ludwig Elsbett"", ""All Around My Hat"", ""Princess Maria Elisabeth of Bavaria"", ""Princess Elisabeth, Duchess of Hohenberg""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gladiators Seven"", ""Phalitamsha"", ""Alberto De Martino"", ""The Warriors"", ""Puttanna Kanagal""]",[],,,,,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 4, 3]","[""Gladiators Seven"", ""Phalitamsha"", ""Alberto De Martino"", ""Puttanna Kanagal"", ""The Warriors""]",[],,,,,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",dbec_selective,4,4,1.0,1,0,"[1, 2, 0, 3, 4]","[""Phalitamsha"", ""Alberto De Martino"", ""Gladiators Seven"", ""The Warriors"", ""Puttanna Kanagal""]",[],,,,,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",rankgpt_rank5_no_think,4,3,0.75,0,1,"[1, 5, 4, 2, 10]","[""Phalitamsha"", ""O.K. Connery"", ""Puttanna Kanagal"", ""Alberto De Martino"", ""Subhash Ghai""]","[""Gladiators Seven""]",1,1,5,json,
2Wiki,2wikimultihopqa,40,40,"Which film whose director is younger, Phalitamsha or Gladiators Seven?",rankgpt_select5_no_think,4,3,0.75,0,1,"[1, 2, 4, 10, 57]","[""Phalitamsha"", ""Alberto De Martino"", ""Puttanna Kanagal"", ""Subhash Ghai"", ""Aditya Chopra""]","[""Gladiators Seven""]",1,1,5,json,
2Wiki,2wikimultihopqa,41,41,"Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics"", ""Henry Goes Arizona"", ""Lina Wertmüller"", ""Edwin L. Marin"", ""A Joke of Destiny""]",[],,,,,
2Wiki,2wikimultihopqa,41,41,"Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics"", ""Henry Goes Arizona"", ""Lina Wertmüller"", ""Edwin L. Marin"", ""A Joke of Destiny""]",[],,,,,
2Wiki,2wikimultihopqa,41,41,"Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?",dbec_selective,4,4,1.0,1,0,"[0, 3, 2, 1, 4]","[""The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics"", ""Edwin L. Marin"", ""Lina Wertmüller"", ""Henry Goes Arizona"", ""A Joke of Destiny""]",[],,,,,
2Wiki,2wikimultihopqa,41,41,"Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?",rankgpt_rank5_no_think,4,3,0.75,0,1,"[4, 2, 6, 3, 1]","[""A Joke of Destiny"", ""Lina Wertmüller"", ""Henry Hathaway"", ""Edwin L. Marin"", ""Henry Goes Arizona""]","[""The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics""]",1,1,5,json,
2Wiki,2wikimultihopqa,41,41,"Which film has the director who was born later, Henry Goes Arizona or The Blue Collar Worker And The Hairdresser In A Whirl Of Sex And Politics?",rankgpt_select5_no_think,4,2,0.5,0,2,"[2, 6, 7, 3, 17]","[""Lina Wertmüller"", ""Henry Hathaway"", ""Henry King (director)"", ""Edwin L. Marin"", ""Steno (director)""]","[""The Blue Collar Worker and the Hairdresser in a Whirl of Sex and Politics"", ""Henry Goes Arizona""]",1,1,5,json,
2Wiki,2wikimultihopqa,42,42,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Felix Schuster"", ""Hywel Teifi Edwards"", ""Alexander Fuks"", ""Margaret Verney"", ""Seth Joshua""]",[],,,,,
2Wiki,2wikimultihopqa,42,42,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Felix Schuster"", ""Hywel Teifi Edwards"", ""Alexander Fuks"", ""Margaret Verney"", ""Seth Joshua""]",[],,,,,
2Wiki,2wikimultihopqa,42,42,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",dbec_selective,2,2,1.0,1,0,"[5, 0, 1, 2, 3]","[""Dugès"", ""Felix Schuster"", ""Hywel Teifi Edwards"", ""Alexander Fuks"", ""Margaret Verney""]",[],,,,,
2Wiki,2wikimultihopqa,42,42,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Hywel Teifi Edwards"", ""Felix Schuster"", ""Alexander Fuks"", ""Margaret Verney"", ""Seth Joshua""]",[],1,1,3,json,
2Wiki,2wikimultihopqa,42,42,"Who was born first, Hywel Teifi Edwards or Felix Schuster?",rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Hywel Teifi Edwards"", ""Felix Schuster"", ""Alexander Fuks"", ""Margaret Verney"", ""Seth Joshua""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,43,43,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Tombstone Rashomon"", ""Waiting for the Clouds"", ""Alex Cox"", ""Yeşim Ustaoğlu"", ""Pjer Žalica""]",[],,,,,
2Wiki,2wikimultihopqa,43,43,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",setr_faithful,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Tombstone Rashomon"", ""Waiting for the Clouds"", ""Alex Cox"", ""Yeşim Ustaoğlu"", ""Pjer Žalica""]",[],,,,,
2Wiki,2wikimultihopqa,43,43,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",dbec_selective,4,4,1.0,1,0,"[1, 2, 0, 3, 4]","[""Waiting for the Clouds"", ""Alex Cox"", ""Tombstone Rashomon"", ""Yeşim Ustaoğlu"", ""Pjer Žalica""]",[],,,,,
2Wiki,2wikimultihopqa,43,43,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",rankgpt_rank5_no_think,4,3,0.75,0,1,"[3, 2, 1, 5, 7]","[""Yeşim Ustaoğlu"", ""Alex Cox"", ""Waiting for the Clouds"", ""Anthony Mann"", ""Werner Herzog""]","[""Tombstone Rashomon""]",1,1,5,json,
2Wiki,2wikimultihopqa,43,43,"Which film has the director who was born first, Tombstone Rashomon or Waiting For The Clouds?",rankgpt_select5_no_think,4,4,1.0,1,0,"[0, 1, 2, 3, 5]","[""Tombstone Rashomon"", ""Waiting for the Clouds"", ""Alex Cox"", ""Yeşim Ustaoğlu"", ""Anthony Mann""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,44,44,Where was the performer of song B Boy (Song) detained?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""B Boy (song)"", ""Meek Mill"", ""Aretha Franklin"", ""Love + War (Kwabs album)"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,44,44,Where was the performer of song B Boy (Song) detained?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""B Boy (song)"", ""Meek Mill"", ""Aretha Franklin"", ""Love + War (Kwabs album)"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,44,44,Where was the performer of song B Boy (Song) detained?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""B Boy (song)"", ""Meek Mill"", ""Aretha Franklin"", ""Love + War (Kwabs album)"", ""Where Was I""]",[],,,,,
2Wiki,2wikimultihopqa,44,44,Where was the performer of song B Boy (Song) detained?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 22, 31, 73]","[""B Boy (song)"", ""Meek Mill"", ""Yella Beezy"", ""Jay-Z"", ""Kriminal (film)""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,44,44,Where was the performer of song B Boy (Song) detained?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 22, 32, 42]","[""B Boy (song)"", ""Meek Mill"", ""Yella Beezy"", ""Eko.Lsa"", ""Oscar Wilde""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,45,45,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",source_order,4,4,1.0,1,0,"[0, 1, 2, 3, 4]","[""Illusions (1982 film)"", ""Goldy Notay"", ""It's a Wonderful Afterlife"", ""Julie Dash"", ""Gurinder Chadha""]",[],,,,,
2Wiki,2wikimultihopqa,45,45,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",setr_faithful,4,4,1.0,1,0,"[0, 2, 4, 3, 1]","[""Illusions (1982 film)"", ""It's a Wonderful Afterlife"", ""Gurinder Chadha"", ""Julie Dash"", ""Goldy Notay""]",[],,,,,
2Wiki,2wikimultihopqa,45,45,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",dbec_selective,4,4,1.0,1,0,"[4, 3, 0, 2, 1]","[""Gurinder Chadha"", ""Julie Dash"", ""Illusions (1982 film)"", ""It's a Wonderful Afterlife"", ""Goldy Notay""]",[],,,,,
2Wiki,2wikimultihopqa,45,45,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",rankgpt_rank5_no_think,4,4,1.0,1,0,"[3, 4, 0, 2, 1]","[""Julie Dash"", ""Gurinder Chadha"", ""Illusions (1982 film)"", ""It's a Wonderful Afterlife"", ""Goldy Notay""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,45,45,"Which film has the director who was born later, Illusions (1982 Film) or It'S A Wonderful Afterlife?",rankgpt_select5_no_think,4,3,0.75,0,1,"[3, 4, 1, 2, 6]","[""Julie Dash"", ""Gurinder Chadha"", ""Goldy Notay"", ""It's a Wonderful Afterlife"", ""Bhaji on the Beach""]","[""Illusions (1982 film)""]",1,1,5,json,
2Wiki,2wikimultihopqa,46,46,"Are both movies, Naked Tango and Algiers (Film), from the same country?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Algiers (film)"", ""Naked Tango"", ""The Lights of Buenos Aires"", ""To the Heart"", ""Manuel Romero""]",[],,,,,
2Wiki,2wikimultihopqa,46,46,"Are both movies, Naked Tango and Algiers (Film), from the same country?",setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Algiers (film)"", ""Naked Tango"", ""The Lights of Buenos Aires"", ""To the Heart"", ""Manuel Romero""]",[],,,,,
2Wiki,2wikimultihopqa,46,46,"Are both movies, Naked Tango and Algiers (Film), from the same country?",dbec_selective,2,0,0.0,0,2,"[8, 12, 72, 64, 70]","[""Where Was I"", ""List of Uruguayan films"", ""Tree Without Leaves"", ""A Night at the Movies"", ""Romeo and Juliet (1953 film)""]","[""Naked Tango"", ""Algiers (film)""]",,,,,
2Wiki,2wikimultihopqa,46,46,"Are both movies, Naked Tango and Algiers (Film), from the same country?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 31, 39, 70]","[""Naked Tango"", ""Algiers (film)"", ""Let Me Out"", ""Autumn Tale"", ""Romeo and Juliet (1953 film)""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,46,46,"Are both movies, Naked Tango and Algiers (Film), from the same country?",rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 3, 6, 41]","[""Algiers (film)"", ""Naked Tango"", ""To the Heart"", ""Leopoldo Torre Nilsson"", ""Daughter of Destiny""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,47,47,"Who lived longer, Sir Thomas Wheate, 1St Baronet or Albert Édouard Le Brethon De Caligny?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Albert Édouard Le Brethon de Caligny"", ""Sir Thomas Wheate, 1st Baronet"", ""Sir Thomas Wheate, 2nd Baronet"", ""Sir Thomas Beaumont, 1st Baronet"", ""Dugès""]",[],,,,,
2Wiki,2wikimultihopqa,47,47,"Who lived longer, Sir Thomas Wheate, 1St Baronet or Albert Édouard Le Brethon De Caligny?",setr_faithful,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Sir Thomas Wheate, 1st Baronet"", ""Albert Édouard Le Brethon de Caligny"", ""Sir Thomas Wheate, 2nd Baronet"", ""Sir Thomas Beaumont, 1st Baronet"", ""Dugès""]",[],,,,,
2Wiki,2wikimultihopqa,47,47,"Who lived longer, Sir Thomas Wheate, 1St Baronet or Albert Édouard Le Brethon De Caligny?",dbec_selective,2,2,1.0,1,0,"[3, 0, 1, 2, 4]","[""Sir Thomas Beaumont, 1st Baronet"", ""Albert Édouard Le Brethon de Caligny"", ""Sir Thomas Wheate, 1st Baronet"", ""Sir Thomas Wheate, 2nd Baronet"", ""Dugès""]",[],,,,,
2Wiki,2wikimultihopqa,47,47,"Who lived longer, Sir Thomas Wheate, 1St Baronet or Albert Édouard Le Brethon De Caligny?",rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 0, 2, 51, 91]","[""Sir Thomas Wheate, 1st Baronet"", ""Albert Édouard Le Brethon de Caligny"", ""Sir Thomas Wheate, 2nd Baronet"", ""King of My Heart"", ""William Willoughby, 6th Baron Willoughby of Parham""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,47,47,"Who lived longer, Sir Thomas Wheate, 1St Baronet or Albert Édouard Le Brethon De Caligny?",rankgpt_select5_no_think,2,1,0.5,0,1,"[1, 3, 5, 14, 15]","[""Sir Thomas Wheate, 1st Baronet"", ""Sir Thomas Beaumont, 1st Baronet"", ""Sir William Courtenay, 1st Baronet"", ""Richard Wingfield, 1st Viscount Powerscourt (third creation)"", ""Francis Baring, 3rd Baron Ashburton""]","[""Albert Édouard Le Brethon de Caligny""]",1,1,5,json,
2Wiki,2wikimultihopqa,48,48,Where did the composer of film The Straw Hat die?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""The Straw Hat"", ""Thulasi (1987 film)"", ""Vijaya Bhaskar"", ""Kumari Mon"", ""Abe Meyer""]","[""Isaac Schwartz""]",,,,,
2Wiki,2wikimultihopqa,48,48,Where did the composer of film The Straw Hat die?,setr_faithful,2,2,1.0,1,0,"[0, 15, 1, 2, 3]","[""The Straw Hat"", ""Isaac Schwartz"", ""Thulasi (1987 film)"", ""Vijaya Bhaskar"", ""Kumari Mon""]",[],,,,,
2Wiki,2wikimultihopqa,48,48,Where did the composer of film The Straw Hat die?,dbec_selective,2,2,1.0,1,0,"[15, 0, 1, 2, 3]","[""Isaac Schwartz"", ""The Straw Hat"", ""Thulasi (1987 film)"", ""Vijaya Bhaskar"", ""Kumari Mon""]",[],,,,,
2Wiki,2wikimultihopqa,48,48,Where did the composer of film The Straw Hat die?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[0, 2, 4, 14, 20]","[""The Straw Hat"", ""Vijaya Bhaskar"", ""Abe Meyer"", ""Alexander Courage"", ""Roy Budd""]","[""Isaac Schwartz""]",1,1,5,json,
2Wiki,2wikimultihopqa,48,48,Where did the composer of film The Straw Hat die?,rankgpt_select5_no_think,2,1,0.5,0,1,"[0, 2, 4, 12, 14]","[""The Straw Hat"", ""Vijaya Bhaskar"", ""Abe Meyer"", ""Hans J. Salter"", ""Alexander Courage""]","[""Isaac Schwartz""]",1,1,5,json,
2Wiki,2wikimultihopqa,49,49,Where does the director of film A Nest Of Noblemen work at?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""A Nest of Noblemen"", ""Vladimir Gardin"", ""Ah Nian"", ""Alfred Hitchcock"", ""Édouard Niermans (director)""]",[],,,,,
2Wiki,2wikimultihopqa,49,49,Where does the director of film A Nest Of Noblemen work at?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""A Nest of Noblemen"", ""Vladimir Gardin"", ""Ah Nian"", ""Alfred Hitchcock"", ""Édouard Niermans (director)""]",[],,,,,
2Wiki,2wikimultihopqa,49,49,Where does the director of film A Nest Of Noblemen work at?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Vladimir Gardin"", ""A Nest of Noblemen"", ""Ah Nian"", ""Alfred Hitchcock"", ""Édouard Niermans (director)""]",[],,,,,
2Wiki,2wikimultihopqa,49,49,Where does the director of film A Nest Of Noblemen work at?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 37, 49, 80]","[""A Nest of Noblemen"", ""Vladimir Gardin"", ""Pasquale Festa Campanile"", ""First a Girl"", ""The Shepherd Lassie of Argyle""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,49,49,Where does the director of film A Nest Of Noblemen work at?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 27, 19, 37]","[""A Nest of Noblemen"", ""Vladimir Gardin"", ""Gal Young Un"", ""Victor Nuñez"", ""Pasquale Festa Campanile""]",[],1,1,5,json,
2Wiki,2wikimultihopqa,50,50,"Were both Pietro Salini and Domenico Ravenna, born in the same place?",source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pietro Salini"", ""Pierfelice Ravenna"", ""Domenico Ravenna"", ""Quintus Salvidienus Rufus"", ""Gino Ravenna""]",[],,,,,
2Wiki,2wikimultihopqa,50,50,"Were both Pietro Salini and Domenico Ravenna, born in the same place?",setr_faithful,2,2,1.0,1,0,"[0, 2, 4, 6, 12]","[""Pietro Salini"", ""Domenico Ravenna"", ""Gino Ravenna"", ""Pia Ravenna"", ""Mario Baccini""]",[],,,,,
